"code","description","url","parent_station_id","agency_ids","station_id","location_type","stop_id","routes","name","location.lat","location.lng"
"553","5744","","",NA,"24",NA,"stop","4051830","4000083, 4000086, 4003058, 4005298","Holloway St at Brye St",35.99327,-78.87189
"554","5746","","",NA,"24",NA,"stop","4051834","4000090","Roxboro St at Normandy St",35.97357,-78.91221
"555","5749","","",NA,"24",NA,"stop","4051846","4000090","E Weaver St at Pilot St",35.96772,-78.91018
"556","5753","","",NA,"24",NA,"stop","4051854","4000090","S Roxboro St at Lawson St",35.97705,-78.90681
"557","5754","","",NA,"24",NA,"stop","4051858","4000077, 4003042, 4003046","Chapel Hill Rd at Lakewood Shopping",35.98693,-78.92707
"558","5756","","",NA,"24",NA,"stop","4051866","4000088, 4004490","Lakewood Ave at Senior Apts (Outbound)",35.98759,-78.90507
"559","5764","","",NA,"24",NA,"stop","4051882","4000092, 4003066, 4003070","Dearborn Dr at Forrester St",36.0377,-78.87483
"560","5767","","",NA,"24",NA,"stop","4051894","4000079","NC 55 at Cherry Dr",35.9604,-78.89348
"561","5768","","",NA,"24",NA,"stop","4051898","4000079","NC 55 at Gaston Ave",35.96254,-78.89428
"562","5769","","",NA,"24",NA,"stop","4051902","4000091","Lawson St at Wabash St",35.9739,-78.88948
"563","5773","","",NA,"12, 24",NA,"stop","4051914","4000091, 4000116","Lawson St at Durham Tech",35.97443,-78.88058
"564","5774","","",NA,"12, 12, 24",NA,"stop","4051918","4000076, 4000077, 4000078, 4000079, 4000081, 4000083, 4000085, 4000086, 4000087, 4000088, 4000089, 4000090, 4000091, 4000092, 4000105, 4000113, 4000116, 4000126, 4002670, 4002674, 4002678, 4003034, 4003042, 4003046, 4003058, 4003062, 4003066, 4003070, 4004490, 4005298, 4005498, 4006102, 4006158","Durham Station",35.99609,-78.906
"565","5776","","",NA,"12, 24",NA,"stop","4051926","4000079, 4000114, 4000121","NC 54 at Headquarters Park",35.90114,-78.8918
"566","5779","","",NA,"24",NA,"stop","4051934","4000091","Capps St at Athens St",35.96341,-78.88563
"567","5780","","",NA,"24",NA,"stop","4051938","4003034","E Main St at Driver St",35.98584,-78.87772
"568","5781","","",NA,"24",NA,"stop","4051942","4000090","W Enterprise St at Fargo St",35.98373,-78.90752
"569","5782","","",NA,"12, 24",NA,"stop","4051946","4000121, 4003038","Woodcroft Pkwy at Autumn Woods",35.92383,-78.9442
"570","5785","","",NA,"24",NA,"stop","4051950","4000078","Buchanan Blvd at Gloria Ave",36.00348,-78.9125
"571","5787","","",NA,"24",NA,"stop","4051958","4000092, 4003070","Roxboro Rd at Argonne Dr (in)",36.06283,-78.90424
"572","5790","","",NA,"24",NA,"stop","4051962","4000082, 4000083","Rummel St at Wedgedale Ave",35.98623,-78.84737
"573","5792","","",NA,"12, 24",NA,"stop","4051966","4000091, 4000116","Lawson St at Rosewood St (inbound)",35.97515,-78.89207
"574","5793","","",NA,"12, 24",NA,"stop","4051970","4000088, 4000121, 4003038","Fayetteville Rd at Crooked Creek Pk",35.9121,-78.93375
"575","5794","","",NA,"24",NA,"stop","4051974","4000092, 4003066, 4003070","Alston Ave at Lee St",36.00214,-78.88599
"576","5795","","",NA,"24",NA,"stop","4051978","4000092, 4003066, 4003070","Hinson St at DeMille St",36.02937,-78.8786
"577","5796","","",NA,"24",NA,"stop","4051982","4000090","MLK Pkwy at Lake Cook Dr",35.94174,-78.91678
"578","5797","","",NA,"24",NA,"stop","4051986","4000082, 4003058","Mineral Springs Rd at Sapphire St",35.98772,-78.81872
"579","5798","","",NA,"24",NA,"stop","4051990","4000077, 4003042","US 15-501 at On the Border",35.96102,-78.97835
"580","5800","","",NA,"24",NA,"stop","4051994","4000087, 4000092, 4003066, 4003070","Roxboro Rd at Fairfield St",36.0476,-78.9033
"581","5803","","",NA,"24",NA,"stop","4052006","4003070","Milton Rd at Fire Department",36.08897,-78.91351
"582","5804","","",NA,"24",NA,"stop","4052010","4000085, 4003062","US 70 at Angier Ave",35.94167,-78.82404
"583","5805","","",NA,"24",NA,"stop","4052014","4000088, 4004490","Fayetteville St at Red Oak Ave",35.96677,-78.90458
"584","5806","","",NA,"24",NA,"stop","4052018","4000076, 4002670","Murray Ave at Broad St",36.02912,-78.91203
"585","5809","","",NA,"24",NA,"stop","4052022","4000078, 4002678","Hillsborough Rd at Self Storage",36.03357,-78.97142
"586","5811","","",NA,"24",NA,"stop","4052026","4000092, 4003066, 4003070","Service Rd at Davidson Ave",36.01812,-78.88771
"587","5816","","",NA,"24",NA,"stop","4052034","4000088, 4004490","Fayetteville St at Dunstan St",35.97904,-78.90006
"588","5818","","",NA,"24",NA,"stop","4052038","4000082, 4000083, 4003058","Holloway St at Hoover Rd",35.99027,-78.85892
"589","5819","","",NA,"24",NA,"stop","4052042","4000085, 4000093, 4003034, 4003062","E Main St at Oldham Towers",35.99194,-78.89509
"590","5820","","",NA,"24",NA,"stop","4052046","4000079","Cornwallis Rd at Century Oaks",35.94093,-78.89815
"591","5821","","",NA,"24",NA,"stop","4052050","4000083, 4000086, 4003058, 4005298","Holloway St at Briggs Ave",35.99377,-78.87362
"592","5822","","",NA,"24",NA,"stop","4052054","4000079","NC 55 at Taco Bell",35.90302,-78.89528
"593","5823","","",NA,"24",NA,"stop","4052058","4000077, 4003042, 4003046","University Dr at Academy Rd",35.96737,-78.94497
"594","5824","","",NA,"24",NA,"stop","4052062","4000090","Lawson St at Concord St",35.97635,-78.90297
"595","5826","","",NA,"24",NA,"stop","4052070","4000087","Roxboro Rd at Ellerbe St",36.02165,-78.89006
"596","5827","","",NA,"24",NA,"stop","4052074","4000085, 4003062","Angier Ave at Hoover Rd",35.97834,-78.87102
"597","5829","","",NA,"24",NA,"stop","4052078","4000088, 4004490","Fayetteville St at Pilot St",35.9639,-78.90718
"598","5832","","",NA,"24",NA,"stop","4052086","4000092, 4003066, 4003070","Dearborn Dr at Apollo St",36.03681,-78.86972
"599","5833","","",NA,"24",NA,"stop","4052090","4000092, 4003066, 4003070","Dearborn Dr at Lakewood School",36.03822,-78.87767
"600","5836","","",NA,"24",NA,"stop","4052098","4000092, 4003066, 4003070","Dearborn Dr at Maplewood Dr (south)",36.03319,-78.86939
"601","5837","","",NA,"24",NA,"stop","4052102","4003070","Roxboro Rd at Infinity Rd",36.07848,-78.91027
"602","5838","","",NA,"24",NA,"stop","4052106","4000090","Cornwallis Rd at Jan Ct",35.96046,-78.91275
"603","5841","","",NA,"24",NA,"stop","4052110","4000088, 4004490","Fayetteville St at Cornwallis Rd",35.96037,-78.91037
"604","5842","","",NA,"24",NA,"stop","4052114","4000077, 4003042, 4003046","University Dt at Colonial Apartment",35.96788,-78.94077
"605","5843","","",NA,"24",NA,"stop","4052118","4000090","Concord St at Otis St",35.97555,-78.90281
"606","5845","","",NA,"24",NA,"stop","4052126","4000076, 4002670","Hillandale Rd at Durham Public Schools",36.03634,-78.93568
"607","5846","","",NA,"24",NA,"stop","4052130","4000077, 4003042, 4003046","Chapel Hill Rd at Vineyard St",35.97798,-78.93575
"608","5847","","",NA,"24",NA,"stop","4052134","4003046","Pickett Rd at Coachmans Way",35.97525,-78.96407
"609","5849","","",NA,"24",NA,"stop","4052142","4000092, 4003066, 4003070","Dearborn Dr at Thelma St",36.03732,-78.87248
"610","5850","","",NA,"24",NA,"stop","4052146","4000092, 4003066, 4003070","2435 Glenbrook St",36.02614,-78.87706
"611","5851","","",NA,"12, 24",NA,"stop","4052150","4000091, 4000116","Lawson St at Ridgeway Ave (in)",35.97395,-78.88748
"612","5854","","",NA,"12, 24",NA,"stop","4052158","4000088, 4000121","Fayetteville Rd at Brian Center",35.91756,-78.93118
"613","5857","","",NA,"24",NA,"stop","4052166","4000079","Riddle Rd at Triangle Day Care",35.95137,-78.89937
"614","5858","","",NA,"24",NA,"stop","4052170","4000077, 4003042, 4003046","Chapel Hill Rd at Wa Wa Ave",35.97965,-78.9349
"615","5859","","",NA,"24",NA,"stop","4052174","4000090","MLK Pkwy at Lake Cook Rd",35.94206,-78.91691
"616","5860","","",NA,"24",NA,"stop","4052178","4000087","Roxboro Rd at Channing Ave",36.0318,-78.89087
"617","5861","","",NA,"24",NA,"stop","4052182","4000076","Front St at Carver Terrace Apts",36.03613,-78.93887
"618","5862","","",NA,"24",NA,"stop","4052186","4000079","Cornwallis Rd at Bainbridge Dr",35.93994,-78.89692
"619","5864","","",NA,"24",NA,"stop","4052194","4000090","University Dr at Forest Hills Shops",35.98585,-78.90991
"620","5865","","",NA,"24",NA,"stop","4052198","4000077, 4003042, 4003046","Chapel Hill Rd at McGehee St",35.98088,-78.9345
"621","5866","","",NA,"24",NA,"stop","4052202","4000092, 4003066, 4003070","Hinson Dr at Glenbrook St",36.0286,-78.87889
"622","5867","","",NA,"24",NA,"stop","4052206","4000088, 4004490","Fayetteville St at Utah Ave",35.96533,-78.90588
"623","5868","","",NA,"24",NA,"stop","4052210","4000092, 4003066, 4003070","Club Blvd at Cascadilla St",36.02,-78.88648
"624","5870","","",NA,"24",NA,"stop","4052218","4000082, 4000083, 4003058","Holloway St at Herbert St",35.9916,-78.86453
"625","5871","","",NA,"24",NA,"stop","4052222","4003046","Tower Blvd at Conifer Glen Ln",35.97261,-78.95778
"626","5874","","",NA,"24",NA,"stop","4052226","4000078","Hilllsborough Rd at Hilton",36.02548,-78.95765
"627","5876","","",NA,"24",NA,"stop","4052230","4000082, 4000083","Ross Rd at Melbourne St",35.99258,-78.8534
"628","5877","","",NA,"24",NA,"stop","4052234","4000090","S Roxboro St at Umstead St",35.9825,-78.9034
"629","5880","","",NA,"24",NA,"stop","4052238","4000092, 4003066, 4003070","Club Blvd at Glenbrook Dr",36.02385,-78.8764
"630","5881","","",NA,"24",NA,"stop","4052242","4000088, 4003038","NC 54 at Fayetteville Rd",35.91092,-78.93674
"631","5882","","",NA,"24",NA,"stop","4052246","4003058","Holloway St at Adams St",35.98893,-78.85252
"632","5883","","",NA,"24",NA,"stop","4052250","4000092, 4003066, 4003070","Mangum St at W Seminary Ave",35.99896,-78.89746
"633","5887","","",NA,"24",NA,"stop","4052258","4003058","Holloway St at Rochelle St",35.98817,-78.84932
"634","5892","","",NA,"24",NA,"stop","4052274","4000091","Sima Ave at Building 18",35.97729,-78.88738
"635","5894","","",NA,"12",NA,"stop","4052282","4000121","Woodcroft Shopping Center",35.92252,-78.9556
"636","5896","","",NA,"24",NA,"stop","4052290","4000087","Roxboro Rd at Old Oxford Rd",36.03512,-78.89275
"637","5897","","",NA,"24",NA,"stop","4052294","4000076, 4002670, 4002674","Club Blvd at Dollar Ave",36.01675,-78.90968
"638","5898","","",NA,"24",NA,"stop","4052298","4000083, 4000086, 4003058, 4005298","Holloway St at N Driver St",35.99452,-78.87787
"639","5899","","",NA,"24",NA,"stop","4052302","4000091","Briggs Ave at Person St",35.96928,-78.87714
"640","5904","","",NA,"24",NA,"stop","4052314","4000077, 4003042, 4003046","Chapel Hill Rd at Anderson St",35.98187,-78.93368
"641","5906","","",NA,"24",NA,"stop","4052318","4000077, 4003042","Garrett Rd at Eno River Church",35.9522,-78.97099
"642","5907","","",NA,"24",NA,"stop","4052322","4000088, 4004490","Fayetteville St at Old Fayetteville",35.98352,-78.89882
"643","5908","","",NA,"24",NA,"stop","4052326","4000077, 4003042, 4003046","Chapel Hill Rd at House St",35.99033,-78.92395
"644","5909","","",NA,"24",NA,"stop","4052330","4000077, 4003042, 4003046","Chapel Hill Rd at Colonial Apts",35.97035,-78.93885
"645","5910","","",NA,"24",NA,"stop","4052334","4000085, 4003062","Angier Ave at Ellis Rd",35.97297,-78.8668
"646","5911","","",NA,"24",NA,"stop","4052338","4000088","Fayetteville Rd at Obie Dr",35.92633,-78.92333
"647","5914","","",NA,"24",NA,"stop","4052346","4000077, 4003042, 4003046","Morehead Ave at Carroll St (in)",35.99169,-78.91543
"648","5915","","",NA,"24",NA,"stop","4052350","4000078","Hillsborough Rd at Operations Rd",36.0337,-78.9685
"649","5917","","",NA,"24",NA,"stop","4052358","4000085, 4003062","Angier Ave at Briggs Ave",35.98098,-78.87515
"650","5918","","",NA,"24",NA,"stop","4052362","4000077, 4003042, 4003046","University Dr at Academy Rd",35.96767,-78.94205
"651","5920","","",NA,"24",NA,"stop","4052370","4000086, 4005298","Hardee St at Mimosa St",36.00154,-78.86665
"652","5921","","",NA,"24",NA,"stop","4052374","4000082, 4000083, 4003058","Holloway St at Southerland St",35.99078,-78.86062
"653","5922","","",NA,"24",NA,"stop","4052378","4000085, 4003034, 4003062","Main St at S Blacknall St",35.98652,-78.886
"654","5928","","",NA,"24",NA,"stop","4052386","4000077, 4003042","James St at Nation Ave",35.97732,-78.92623
"655","5929","","",NA,"24",NA,"stop","4052390","4000091","Briggs Ave at Community Garden",35.96518,-78.87931
"656","5930","","",NA,"24",NA,"stop","4052394","4000076, 4002670, 4002674","Broad St at Sprunt St",36.02128,-78.91898
"657","5931","","",NA,"24",NA,"stop","4052398","4000088, 4004490","Fayetteville St at Brant St (NCCU)",35.97555,-78.90126
"658","5932","","",NA,"24",NA,"stop","4052402","4000092, 4003066","Chalk Level Rd at Horton Rd",36.05129,-78.91072
"659","5933","","",NA,"24",NA,"stop","4052406","4000079","Riddle Rd at Triangle Day Care",35.9513,-78.90022
"660","5934","","",NA,"12, 24",NA,"stop","4052410","4000079, 4000090, 4000116","Duke St at Jackson St",35.99517,-78.90868
"661","5936","","",NA,"24",NA,"stop","4052414","4000092, 4003066, 4003070","E Club Blvd at Dominion St",36.02208,-78.88082
"662","5938","","",NA,"24",NA,"stop","4052422","4000090, 4000091","S Roxboro St at CC Spaulding School",35.97809,-78.90669
"663","5939","","",NA,"24",NA,"stop","4052426","4000090","Otis St at Nelson St",35.97325,-78.905
"664","5940","","",NA,"24",NA,"stop","4052430","4000086, 4003034, 4005298","Hardee St at Benning St",36.00277,-78.86723
"665","5942","","",NA,"24",NA,"stop","4052438","4000092, 4003066, 4003070","Roxboro St at Mallard Ave",35.99771,-78.89499
"666","5943","","",NA,"24",NA,"stop","4052442","4000077, 4003042, 4003046","University Dr at Weymouth St",35.96713,-78.94822
"667","5944","","",NA,"24",NA,"stop","4052446","4000082, 4003058","Freeman Rd at Southern High Fields",35.9971,-78.82534
"668","5945","","",NA,"24",NA,"stop","4052450","4000087","Roxboro Rd at Berwyn Ave",36.0343,-78.89153
"669","5946","","",NA,"24",NA,"stop","4052454","4000077, 4003042","Cornwallis Rd at Rogers Herr School",35.97407,-78.93567
"670","5947","","",NA,"24",NA,"stop","4052458","4000090","E Weaver St at Cornwallis Rd",35.96286,-78.91609
"671","5948","","",NA,"24",NA,"stop","4052462","4000090","Enterprise St at Scout Dr",35.98378,-78.90481
"672","5949","","",NA,"24",NA,"stop","4052466","4000092, 4003066, 4003070","Dearborn Dr at Deer Run",36.0316,-78.87034
"673","5951","","",NA,"24",NA,"stop","4052474","4000078","Buchanan Blvd at Markham Ave",36.0096,-78.91223
"674","5952","","",NA,"12, 24",NA,"stop","4052478","4000089, 4000105, 4000113, 4002678, 4006158","Chapel Hill St at Police Station",35.9969,-78.90987
"675","5954","","",NA,"24",NA,"stop","4052486","4000092, 4003066, 4003070","Dowd St at Hazel St",36.00046,-78.8887
"676","5955","","",NA,"24",NA,"stop","4052490","4000090","Fayetteville St at White Rock",35.95795,-78.91002
"677","5956","","",NA,"12, 24, 176",NA,"stop","4052494","4000088, 4000114, 4003038","Southpoint Mall at Movie Theater",35.90506,-78.94646
"678","5960","","",NA,"24",NA,"stop","4052510","4003034","Gary St at Holloway St",35.99211,-78.86937
"679","5962","","",NA,"24",NA,"stop","4052518","4000078","Buchanan Blvd at Trinity Ave",36.00577,-78.91246
"680","5964","","",NA,"24",NA,"stop","4052526","4000087","Roxboro Rd at Maynard Ave",36.02707,-78.88975
"681","5966","","",NA,"24",NA,"stop","4052534","4000077, 4003042, 4003046","Chapel Hill Rd at Vesson Ave",35.98303,-78.93087
"682","5968","","",NA,"24",NA,"stop","4052542","4000092, 4003066, 4003070","Glenbrook St at Club Blvd",36.02438,-78.87726
"683","5970","","",NA,"24",NA,"stop","4052550","4000088","Fayetteville Rd at Cook Rd",35.92917,-78.91986
"684","5971","","",NA,"24",NA,"stop","4052554","4000077, 4003042, 4003046","University Dr at Myra St",35.9665,-78.95292
"685","5972","","",NA,"24",NA,"stop","4052558","4000076, 4002670, 4002674","Carver St at Charlotte St",36.03771,-78.93417
"686","5973","","",NA,"24",NA,"stop","4052562","4000079","NC 55 at Meridian Pkwy",35.91061,-78.89294
"687","5974","","",NA,"24",NA,"stop","4052566","4000078","Buchanan Blvd at Gloria Ave",36.00333,-78.91232
"688","5977","","",NA,"24",NA,"stop","4052574","4003034","Miami Blvd at Robinhood Rd",36.00034,-78.87543
"689","5979","","",NA,"24",NA,"stop","4052578","4003046","Emerald Pond Ln at Pickett Rd",35.97532,-78.96993
"690","5980","","",NA,"12, 24",NA,"stop","4052582","4000077, 4000113, 4003042","University Dr at Lyckan Pkwy",35.96308,-78.96029
"691","5981","","",NA,"24",NA,"stop","4052586","4000092, 4003066, 4003070","Alston Ave at Geer St",36.00319,-78.88615
"692","5983","","",NA,"24",NA,"stop","4052594","4000087, 4000092, 4003066","Duke St at Kinder Care",36.04265,-78.90576
"693","5984","","",NA,"24",NA,"stop","4052598","4000079","NC 55 at Dakota St",35.96723,-78.89529
"694","5985","","",NA,"24",NA,"stop","4052602","4000087","Mangum St at Markham Ave",36.00802,-78.89353
"695","5987","","",NA,"24",NA,"stop","4052610","4000090","Otis St at Cecil St",35.97208,-78.90627
"696","5988","","",NA,"24",NA,"stop","4052614","4000092, 4003066, 4003070","Roxboro St at Gray St",35.999,-78.8941
"697","5989","","",NA,"24",NA,"stop","4052618","4000092, 4003066, 4003070","Avondale Dr at Trinity Ave",36.00731,-78.88571
"698","5990","","",NA,"24",NA,"stop","4052622","4000077, 4003042","Durham-Chapel Hill Blvd at Car Wash",35.97408,-78.93042
"699","5991","","",NA,"24",NA,"stop","4052626","4000082, 4000083","Lynn Rd at Holloway St",35.98652,-78.84353
"700","5992","","",NA,"24",NA,"stop","4052630","4000092, 4003066, 4003070","E Club Blvd at Cascadilla St",36.01986,-78.88636
"701","5993","","",NA,"24",NA,"stop","4052634","4000076, 4002670, 4002674","Duke St at Trinity Ave",36.00497,-78.90555
"702","5996","","",NA,"24",NA,"stop","4052642","4000092, 4003066, 4003070","Meriwether Dr at Old Oxford Rd",36.03593,-78.88988
"703","5997","","",NA,"24",NA,"stop","4052646","4000078","Hillsborough Rd at Hilton",36.02485,-78.95708
"704","5999","","",NA,"24",NA,"stop","4052654","4000077, 4003042, 4003046","Chapel Hill Rd at W Cornwallis Rd",35.97543,-78.93652
"705","6000","","",NA,"12, 24",NA,"stop","4052658","4000114, 4000121, 4003038","NC 54 at Pine Glenn",35.90735,-78.92289
"706","6002","","",NA,"24",NA,"stop","4052662","4000082, 4000083","208 Lynn Rd",35.9845,-78.84282
"707","6003","","",NA,"24",NA,"stop","4052666","4000087","Roxboro Rd at Bon Air Ave",36.02829,-78.88997
"708","6004","","",NA,"24",NA,"stop","4052670","4000079","NC 55 at Crete St",35.95979,-78.89333
"709","6005","","",NA,"24",NA,"stop","4052674","4003070","Ben Franklin Blvd at Danube Ln",36.04765,-78.88987
"710","6006","","",NA,"24",NA,"stop","4052678","4000078","Buchanan Blvd at Green St",36.01117,-78.91208
"711","6008","","",NA,"24",NA,"stop","4052686","4000085, 4003062","Angier Ave at Beldon Dr",35.94652,-78.83895
"712","6014","","",NA,"24",NA,"stop","4052702","4000092, 4003066, 4003070","Roxboro St at Holloway St",35.99632,-78.8962
"713","6016","","",NA,"24",NA,"stop","4052706","4000091","Lawson St at Bacon St",35.97435,-78.88461
"714","6020","","",NA,"24",NA,"stop","4052718","4000090","Otis St at Pilot St",35.96954,-78.91068
"715","6023","","",NA,"24",NA,"stop","4052722","4000088, 4004490","Fayetteville St at Lawson St (NCCU)",35.97701,-78.90061
"716","6026","","",NA,"24",NA,"stop","4052734","4000090","Cornwallis Rd at Beechwood Ave",35.96114,-78.91505
"717","6031","","",NA,"24",NA,"stop","4052746","4000092, 4003066, 4003070","Dowd St at Alston Ave",36.0003,-78.88623
"718","6032","","",NA,"24",NA,"stop","4052750","4000088, 4004490","Fayetteville St at Cecil St",35.97116,-78.90109
"719","6036","","",NA,"12, 24",NA,"stop","4052758","4000077, 4000113, 4003042, 4003046, 4006158","University Dr at Kmart",35.96265,-78.96028
"720","6039","","",NA,"24",NA,"stop","4052762","4000085, 4003034, 4003062","Main St at S Goley St",35.98602,-78.88448
"721","6042","","",NA,"24",NA,"stop","4052770","4000089","American Dr at White Pine Dr",36.01646,-78.96679
"722","6047","","",NA,"24",NA,"stop","4052782","4000078","Green St at Buchanan Blvd",36.01139,-78.91226
"723","6048","","",NA,"24",NA,"stop","4052786","4000092, 4003066, 4003070","Dearborn Dr at Ora St",36.02933,-78.87017
"724","6050","","",NA,"24",NA,"stop","4052794","4003046","Pickett Rd at Colony Rd",35.9754,-78.96403
"725","6052","","",NA,"12, 24",NA,"stop","4052802","4000091, 4000116","Lawson St at Ridgeway Ave (eastboun",35.97372,-78.88789
"726","6053","","",NA,"12, 24",NA,"stop","4052806","4000091, 4000116","Lawson St at Durham Exchange Club I",35.97439,-78.87713
"727","6054","","",NA,"24",NA,"stop","4052810","4000079","Cornwallis Rd at Spring Ridge Apt",35.93817,-78.8951
"728","6057","","",NA,"24",NA,"stop","4052818","4000077, 4003042, 4003046","Chapel Hill Rd at Huron St",35.982,-78.93245
"729","6058","","",NA,"12, 24",NA,"stop","4052822","4000091, 4000116","Lawson St at Durham Exchange Club Industries (DECI)",35.97423,-78.87715
"730","6059","","",NA,"24",NA,"stop","4052826","4000077, 4003042, 4003046","Chapel Hill Rd at Chesterfield Apts",35.99012,-78.92418
"731","6060","","",NA,"24",NA,"stop","4052830","4000078, 4002678","4605 Bennett Memorial Rd",36.03116,-78.97897
"732","6061","","",NA,"24",NA,"stop","4052834","4000082, 4000083","Ross Rd at Fernando St",35.9924,-78.84257
"733","6063","","",NA,"24",NA,"stop","4052842","4000085, 4003034, 4003062","Main St at Alston Ave",35.98755,-78.88823
"734","6064","","",NA,"24",NA,"stop","4052846","4003070","Roxboro Rd at Omega Rd",36.07557,-78.9095
"735","6065","","",NA,"24",NA,"stop","4052850","4000087, 4000092, 4003066","Crutchfield St at Pendergrass St",36.03897,-78.90478
"736","6067","","",NA,"24",NA,"stop","4052858","4000087, 4000092, 4003066","Olympic Ave at Roxboro Rd",36.03682,-78.89715
"737","6071","","",NA,"24",NA,"stop","4052870","4000077, 4003042, 4003046","Morehead Ave at Fairview St",35.99193,-78.91805
"738","6073","","",NA,"24",NA,"stop","4052874","4003034","Gary St at N Miami Blvd",35.99248,-78.8694
"739","6075","","",NA,"12",NA,"stop","4052878","4000113","Westgate Dr at Burger King",35.96628,-78.96115
"740","6077","","",NA,"24",NA,"stop","4052886","4000088, 4004490","Fayetteville St at Eagle Campus Dr",35.97352,-78.90092
"741","6078","","",NA,"24",NA,"stop","4052890","4000089","Mordecai St at Holston St",36.00417,-78.9555
"742","6079","","",NA,"24",NA,"stop","4052894","4000089, 4002678","Chapel Hill St at Arnette Ave (out)",35.99694,-78.91425
"743","6085","","",NA,"24",NA,"stop","4052902","4000085, 4000093, 4003062","Angier Ave at Hosiery Mills",35.98932,-78.892
"744","6086","","",NA,"24",NA,"stop","4052906","4000085, 4003034, 4003062","Main St at S Hyde Park Ave",35.98532,-78.88195
"745","6087","","",NA,"24",NA,"stop","4052910","4000085, 4003062","US 70 at Miami Blvd",35.94837,-78.83663
"746","6088","","",NA,"24",NA,"stop","4052914","4000085, 4003034, 4003062","Angier Ave at E Main St",35.98956,-78.89188
"747","6092","","",NA,"24",NA,"stop","4052918","4000086, 4003034, 4005298","Hardee St at Cheek Rd",36.00458,-78.86717
"748","6093","","",NA,"24",NA,"stop","4052922","4000082, 4000083, 4000086, 4003034, 4003058, 4005298","Miami Blvd at Holloway St",35.99337,-78.8699
"749","6095","","",NA,"24",NA,"stop","4052930","4000087, 4000092, 4003066","Duke Regional Hospital",36.03812,-78.89905
"750","6096","","",NA,"24",NA,"stop","4052934","4000087","Roxboro Rd at Higbee St",36.01662,-78.89012
"751","6097","","",NA,"24",NA,"stop","4052938","4000079","NC 55 at Gaston Ave (out)",35.96268,-78.89457
"752","6098","","",NA,"24",NA,"stop","4052942","4000079","Riddle Rd at Ancroft Ave",35.95272,-78.89707
"753","6105","","",NA,"24",NA,"stop","4052950","4002674","Guess Rd at Hillcrest Dr",36.02425,-78.91972
"754","6106","","",NA,"24",NA,"stop","4052954","4002674","Guess Rd at Lamar St",36.02685,-78.92308
"755","6107","","",NA,"24",NA,"stop","4052958","4002670, 4002674","Guess Rd at North Pointe Dr",36.02997,-78.92693
"756","6109","","",NA,"24",NA,"stop","4052962","4002670","North Pointe Dr at Kroger",36.02852,-78.92037
"757","6110","","",NA,"24",NA,"stop","4052966","4002670","North Pointe Dr at Broad St",36.02803,-78.91508
"758","6114","","",NA,"24",NA,"stop","4052970","4000076, 4002674","Guess Rd at Lamar St",36.02664,-78.92304
"759","6115","","",NA,"24",NA,"stop","4052974","4000076, 4002674","Guess Rd at Hillcrest Dr",36.02445,-78.92027
"760","6116","","",NA,"24",NA,"stop","4052978","4000076, 4002670","North Pointe Dr at Woodmont Dr",36.03087,-78.92688
"761","6125","","",NA,"24",NA,"stop","4052990","4000092, 4003066","Horton Rd at Stonewood Apts",36.05122,-78.90702
"762","6126","","",NA,"24",NA,"stop","4052994","4000092, 4003066","Chalk Level Rd at Horton Rd",36.05115,-78.91091
"763","6128","","",NA,"24",NA,"stop","4053002","4003066","Wyldewood Rd at Foxfire Apts",36.05347,-78.91969
"764","6129","","",NA,"24",NA,"stop","4053006","4003066","New Castle Rd at 1475 Foxfire",36.05138,-78.92357
"765","6130","","",NA,"24",NA,"stop","4053010","4000091","Lawson St at Bacon St",35.97411,-78.88518
"766","6132","","",NA,"24",NA,"stop","4053014","4000091","Briggs Ave at UniFirst",35.96309,-78.87763
"767","6133","","",NA,"24",NA,"stop","4053018","4000091","Briggs Ave at Riddle Rd",35.9588,-78.8792
"768","6136","","",NA,"24",NA,"stop","4053022","4000091","Capps St at S Alston Ave",35.96229,-78.88691
"769","6137","","",NA,"24",NA,"stop","4053026","4000091","Capps St at Bacon St",35.9652,-78.88354
"770","6138","","",NA,"24",NA,"stop","4053030","4000091","1116 Hearthside St",35.96638,-78.88219
"771","6139","","",NA,"24",NA,"stop","4053034","4000091","Hearthside St at Welch Pl",35.96759,-78.88353
"772","6142","","",NA,"24",NA,"stop","4053042","4000088, 4000090, 4004490","Fayetteville St at Tralea Dr",35.95598,-78.90757
"773","6143","","",NA,"24",NA,"stop","4053046","4000088, 4000090, 4004490","Fayetteville St at White Rock Church",35.95804,-78.90988
"774","6145","","",NA,"24",NA,"stop","4053054","4003046","Pickett Rd at Western Bypass Rd",35.97373,-78.95925
"775","6146","","",NA,"24",NA,"stop","4053058","4000088, 4004490","Fayetteville St at Pilot St",35.9637,-78.90725
"776","6147","","",NA,"24",NA,"stop","4053062","4000088, 4004490","Fayetteville St at Cornwallis Rd",35.96032,-78.91021
"777","6153","","",NA,"12, 24",NA,"stop","4053078","4000088, 4000121, 4003038","Fayetteville Rd at Brian Center",35.91629,-78.93167
"778","6154","","",NA,"24",NA,"stop","4053082","4000090","Roxboro St at Cornwallis Rd",35.96553,-78.91875
"779","6155","","",NA,"24",NA,"stop","4053086","4000092, 4003066","N Roxboro Rd at Duke Regional Hospital",36.03851,-78.89863
"780","6156","","",NA,"24",NA,"stop","4053090","4000092, 4003066","Carver St at Meriwether Dr",36.04321,-78.89193
